Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Product ID,Category,Sub-Category,Sales,Quantity,Discount,Profit
CA-2013-AH10210140-41588,11/10/2013,11/15/2013,Standard Class,AH-102101404,TEC-AC-5237,Technology,Accessories,79.9,2,0.0,35.16
IN-2015-CJ118757-42172,6/17/2015,6/21/2015,Standard Class,CJ-118757,TEC-CO-4592,Technology,Copiers,2383.86,7,0.1,794.58
ES-2013-AY10555139-41430,6/5/2013,6/11/2013,Standard Class,AY-10555139,TEC-CO-3708,Technology,Copiers,1891.5,5,0.0,832.2
MX-2014-CP1234036-41762,5/3/2014,5/4/2014,First Class,CP-1234036,OFF-AP-4965,Office Supplies,Appliances,912.24,3,0.2,68.4
MX-2014-MP1747093-41914,10/2/2014,10/5/2014,First Class,MP-1747093,TEC-CO-6012,Technology,Copiers,947.22,4,0.002,377.7
ES-2012-PJ19015139-41257,12/14/2012,12/18/2012,Standard Class,PJ-19015139,FUR-BO-5761,Furniture,Bookcases,1983.02,5,0.1,616.82
MX-2013-NC1841593-41572,10/25/2013,10/29/2013,Standard Class,NC-1841593,TEC-PH-5268,Technology,Phones,2146.6,5,0.0,429.3
ES-2014-BV11245120-41688,2/18/2014,2/25/2014,Standard Class,BV-11245120,TEC-CO-3595,Technology,Copiers,2879.82,9,0.0,1295.73
ES-2015-LW1682545-42258,9/11/2015,9/12/2015,First Class,LW-1682545,FUR-TA-3350,Furniture,Tables,1622.01,5,0.35,-623.94
ES-2014-BO1142545-41927,10/15/2014,10/19/2014,Standard Class,BO-1142545,OFF-AP-3865,Office Supplies,Appliances,1503.68,6,0.1,284.0
CA-2013-AH10210140-41615,12/7/2013,12/9/2013,First Class,AH-102101406,OFF-BI-5642,Office Supplies,Binders,21.36,5,0.2,7.21
ID-2014-EB1384059-41928,10/16/2014,10/18/2014,First Class,EB-1384059,OFF-AP-3873,Office Supplies,Appliances,893.56,2,0.17,247.6
MX-2015-SG2047031-42074,3/11/2015,3/14/2015,First Class,SG-2047031,FUR-TA-5060,Furniture,Tables,1143.44,2,0.0,320.16
MO-2015-PO919586-42264,9/17/2015,9/21/2015,Standard Class,PO-919586,TEC-CO-3707,Technology,Copiers,2280.6,6,0.0,136.8
MX-2012-CS1184516-41216,11/3/2012,11/5/2012,Second Class,CS-1184516,OFF-AP-4735,Office Supplies,Appliances,1401.84,4,0.0,126.16
ES-2015-KB1658548-42276,9/29/2015,10/6/2015,Standard Class,KB-1658548,TEC-MA-4207,Technology,Machines,2088.24,8,0.0,83.52
IN-2015-EM1414058-42194,7/9/2015,7/13/2015,Standard Class,EM-1414058,FUR-BO-3897,Furniture,Bookcases,2194.53,13,0.0,438.75
ES-2013-KN1639048-41352,3/19/2013,3/19/2013,Same Day,KN-1639048,OFF-ST-5701,Office Supplies,Storage,1527.12,8,0.1,474.96
IN-2014-SL2015566-41803,6/13/2014,6/15/2014,Second Class,SL-2015566,OFF-AP-3864,Office Supplies,Appliances,972.62,7,0.5,-486.47
IT-2014-KC1667548-41882,8/31/2014,9/3/2014,First Class,KC-1667548,TEC-MA-5573,Technology,Machines,794.7,3,0.0,174.78
IN-2014-CM1211578-41783,5/24/2014,5/28/2014,Standard Class,CM-1211578,FUR-CH-5380,Furniture,Chairs,2761.2,6,0.0,110.34
RS-2012-GZ4545108-41088,6/28/2012,7/3/2012,Standard Class,GZ-4545108,FUR-BO-3626,Furniture,Bookcases,3312.24,8,0.0,1622.88
MX-2012-DK1298582-41256,12/13/2012,12/13/2012,Same Day,DK-1298582,FUR-BO-5966,Furniture,Bookcases,825.79,4,0.2,41.23
CA-2012-AH10210140-41241,11/28/2012,12/5/2012,Standard Class,AH-102101404,OFF-FA-6129,Office Supplies,Fasteners,30.4,5,0.0,15.2
IN-2014-DK1298558-41863,8/12/2014,8/17/2014,Standard Class,DK-1298558,TEC-PH-5355,Technology,Phones,3180.3,5,0.0,381.6
IN-2013-PN1877527-41527,9/10/2013,9/12/2013,Second Class,PN-1877527,FUR-CH-5441,Furniture,Chairs,1860.0,4,0.0,316.2
IN-2014-MS1798058-41801,6/11/2014,6/17/2014,Standard Class,MS-1798058,TEC-PH-5269,Technology,Phones,2582.16,4,0.0,361.44
IN-2014-EH1412578-41936,10/24/2014,10/24/2014,Same Day,EH-1412578,TEC-PH-5246,Technology,Phones,881.1,5,0.0,184.95
ES-2014-AG1090045-41801,6/11/2014,6/15/2014,Standard Class,AG-1090045,TEC-PH-5354,Technology,Phones,1622.18,3,0.15,324.38
ES-2013-AB10150139-41537,9/20/2013,9/22/2013,Second Class,AB-10150139,TEC-MA-5007,Technology,Machines,1677.19,6,0.1,521.77
IN-2015-BS1159066-42139,5/15/2015,5/17/2015,Second Class,BS-1159066,TEC-PH-3129,Technology,Phones,1001.88,6,0.0,230.4
CA-2014-AH10210140-41690,2/20/2014,2/27/2014,Standard Class,AH-102101408,OFF-PA-6092,Office Supplies,Paper,16.5,2,0.2,5.57
ES-2012-BP11185139-41252,12/9/2012,12/12/2012,First Class,BP-11185139,OFF-AP-4730,Office Supplies,Appliances,554.53,2,0.1,-0.05
MX-2014-BH1171039-41930,10/18/2014,10/22/2014,Standard Class,BH-1171039,TEC-PH-5841,Technology,Phones,2120.8,5,0.0,275.7
IR-2014-AS28560-41972,11/29/2014,12/4/2014,Standard Class,AS-28560,TEC-PH-3801,Technology,Phones,1531.2,10,0.0,45.9
QA-2015-LM7065105-42362,12/24/2015,12/28/2015,Standard Class,LM-7065105,TEC-CO-3681,Technology,Copiers,1572.84,6,0.0,141.48
IN-2013-SC2080058-41310,2/5/2013,2/10/2013,Standard Class,SC-2080058,FUR-BO-3891,Furniture,Bookcases,1236.33,3,0.0,519.21
CA-2013-AH10210140-41615,12/7/2013,12/9/2013,First Class,AH-102101406,OFF-BI-3268,Office Supplies,Binders,6.69,2,0.2,2.34
IN-2015-AP1091527-42244,8/28/2015,8/29/2015,First Class,AP-1091527,TEC-CO-4591,Technology,Copiers,759.66,2,0.0,311.46
ID-2014-SV208157-41679,2/9/2014,2/15/2014,Standard Class,SV-208157,FUR-TA-3770,Furniture,Tables,2951.99,9,0.3,-632.8
CA-2015-AH10210140-42072,3/9/2015,3/16/2015,Standard Class,AH-102101404,OFF-AR-5301,Office Supplies,Art,3.36,2,0.0,0.87
IT-2012-MP1817545-41040,5/11/2012,5/13/2012,First Class,MP-1817545,FUR-TA-3780,Furniture,Tables,627.28,2,0.35,-135.14
CA-2012-AS10225140-41199,10/17/2012,10/19/2012,Second Class,AS-102251408,TEC-PH-3183,Technology,Phones,1394.95,5,0.0,362.69
AL-2014-TT114602-41863,8/12/2014,8/14/2014,First Class,TT-114602,TEC-PH-3818,Technology,Phones,553.92,4,0.0,22.08
ES-2015-PS1876048-42179,6/24/2015,6/30/2015,Standard Class,PS-1876048,TEC-PH-5269,Technology,Phones,3873.24,6,0.0,890.82
IN-2015-RR1952527-42035,1/31/2015,2/1/2015,First Class,RR-1952527,TEC-CO-3587,Technology,Copiers,791.19,3,0.0,126.54
IN-2015-AC1042027-42150,5/26/2015,5/30/2015,Standard Class,AC-1042027,FUR-BO-4851,Furniture,Bookcases,2470.5,6,0.0,518.76
MX-2012-TP2113082-41207,10/25/2012,10/27/2012,First Class,TP-2113082,TEC-PH-3148,Technology,Phones,2120.7,5,0.0,63.6
IN-2015-CG1204092-42032,1/28/2015,1/30/2015,Second Class,CG-1204092,FUR-BO-3629,Furniture,Bookcases,759.06,6,0.0,15.12
ID-2014-BG1103527-41781,5/22/2014,5/24/2014,First Class,BG-1103527,OFF-AP-4737,Office Supplies,Appliances,1581.03,3,0.0,790.47
ID-2012-CR12580144-41132,8/11/2012,8/14/2012,Second Class,CR-12580144,TEC-CO-4570,Technology,Copiers,1161.2,7,0.37,-147.52
TZ-2012-TR11325129-41031,5/2/2012,5/4/2012,First Class,TR-11325129,TEC-CO-4575,Technology,Copiers,642.72,2,0.0,224.94
MX-2014-SC2044082-41877,8/26/2014,8/27/2014,First Class,SC-2044082,TEC-PH-3807,Technology,Phones,1308.48,3,0.0,13.08
IN-2013-CA1277558-41548,10/1/2013,10/7/2013,Standard Class,CA-1277558,FUR-TA-3762,Furniture,Tables,3547.44,8,0.0,780.24
IN-2014-BT1168027-41815,6/25/2014,6/26/2014,First Class,BT-1168027,FUR-BO-3904,Furniture,Bookcases,724.8,2,0.0,333.36
CA-2015-AS10225140-42265,9/18/2015,9/22/2015,Second Class,AS-102251404,FUR-BO-4391,Furniture,Bookcases,1292.94,3,0.0,77.58
MX-2015-CC1237026-42115,4/21/2015,4/24/2015,First Class,CC-1237026,FUR-CH-5394,Furniture,Chairs,803.52,9,0.0,80.28
CA-2012-AS10225140-41199,10/17/2012,10/19/2012,Second Class,AS-102251408,OFF-ST-4456,Office Supplies,Storage,275.97,3,0.0,11.04
MX-2015-DC1328582-42091,3/28/2015,3/30/2015,First Class,DC-1328582,FUR-TA-5067,Furniture,Tables,1011.7,7,0.2,126.34
MX-2015-JE1574531-42255,9/8/2015,9/12/2015,Second Class,JE-1574531,FUR-TA-3357,Furniture,Tables,2419.2,7,0.0,411.18
MX-2014-DB1321036-41961,11/18/2014,11/20/2014,First Class,DB-1321036,OFF-AP-3570,Office Supplies,Appliances,803.04,5,0.2,180.64
MX-2015-LS1720080-42294,10/17/2015,10/20/2015,First Class,LS-1720080,FUR-TA-3762,Furniture,Tables,1773.72,6,0.0,212.76
ES-2013-BE11335139-41340,3/7/2013,3/12/2013,Second Class,BE-11335139,TEC-CO-3710,Technology,Copiers,1893.3,5,0.0,927.6
ES-2015-BN11470139-42110,4/16/2015,4/16/2015,Same Day,BN-11470139,TEC-CO-4571,Technology,Copiers,777.24,4,0.0,170.88
IN-2013-MH180257-41443,6/18/2013,6/20/2013,Second Class,MH-180257,OFF-ST-6282,Office Supplies,Storage,689.09,14,0.1,-53.89
IT-2012-MS17830139-41103,7/13/2012,7/14/2012,First Class,MS-17830139,TEC-PH-3146,Technology,Phones,737.91,6,0.1,-8.37
IT-2014-JB1592548-41789,5/30/2014,6/4/2014,Standard Class,JB-1592548,TEC-PH-5268,Technology,Phones,2570.76,4,0.0,976.8
ES-2014-TW21025139-41807,6/17/2014,6/20/2014,Second Class,TW-21025139,TEC-CO-4776,Technology,Copiers,1199.76,4,0.0,479.88
IN-2015-GW1460527-42089,3/26/2015,3/29/2015,Second Class,GW-1460527,TEC-CO-6009,Technology,Copiers,3216.24,9,0.0,96.39
US-2012-SC2072518-41166,9/14/2012,9/16/2012,First Class,SC-2072518,FUR-TA-3341,Furniture,Tables,1274.24,5,0.2,-127.46
ES-2013-LR1691544-41537,9/20/2013,9/25/2013,Second Class,LR-1691544,OFF-AP-3875,Office Supplies,Appliances,2145.72,4,0.0,364.68
CA-2012-AS10225140-41199,10/17/2012,10/19/2012,Second Class,AS-102251408,FUR-CH-4429,Furniture,Chairs,545.88,6,0.0,70.96
IN-2012-PB19210127-41259,12/16/2012,12/19/2012,First Class,PB-19210127,FUR-CH-5454,Furniture,Chairs,882.15,5,0.0,114.6
CA-2015-AS10225140-42265,9/18/2015,9/22/2015,Second Class,AS-102251404,OFF-PA-4465,Office Supplies,Paper,164.88,3,0.0,80.79
ES-2012-FO1430545-41141,8/20/2012,8/20/2012,Same Day,FO-1430545,OFF-ST-6047,Office Supplies,Storage,895.05,5,0.1,178.95
SY-2013-SV10815126-41541,9/24/2013,9/28/2013,Standard Class,SV-10815126,TEC-PH-3807,Technology,Phones,1570.18,4,0.4,104.62
IN-2015-JF1541527-42095,4/1/2015,4/5/2015,Standard Class,JF-1541527,FUR-TA-3442,Furniture,Tables,2614.69,7,0.3,-821.96
CA-2015-AS10225140-42347,12/9/2015,12/13/2015,Second Class,AS-102251404,OFF-AP-3371,Office Supplies,Appliances,69.48,1,0.0,20.84
IN-2014-CK1259592-41929,10/17/2014,10/19/2014,Second Class,CK-1259592,TEC-CO-3689,Technology,Copiers,636.78,2,0.0,286.5
MX-2014-SS2014018-41658,1/19/2014,1/26/2014,Standard Class,SS-2014018,FUR-BO-3627,Furniture,Bookcases,2751.2,10,0.0,110.0
ID-2015-RP19855130-42348,12/10/2015,12/14/2015,Standard Class,RP-19855130,TEC-PH-5355,Technology,Phones,1587.0,3,0.17,-76.56
